Athlete	Age	Country	Year	Closing_Ceremony_Date	Sport	Gold_Medals	Silver_Medals	Bronze_Medals	Total_Medals
Yuliya_Petrova	21	Russia	2000	10/1/00	Waterpolo	0	0	1	1
Galina_Rytova	25	Russia	2000	10/1/00	Waterpolo	0	0	1	1
Aleksandar__apic	22	Serbia_and_Montenegro	2000	10/1/00	Waterpolo	0	0	1	1
Dejan_Savic	25	Serbia_and_Montenegro	2000	10/1/00	Waterpolo	0	0	1	1
Kathy_Sheehy	30	United_States	2000	10/1/00	Waterpolo	0	1	0	1
Coralie_Simmons	23	United_States	2000	10/1/00	Waterpolo	0	1	0	1
Yelena_Smurova	26	Russia	2000	10/1/00	Waterpolo	0	0	1	1
Aleksandar__o_tar	36	Serbia_and_Montenegro	2000	10/1/00	Waterpolo	0	0	1	1
Barnabás_Steinmetz	24	Hungary	2000	10/1/00	Waterpolo	1	0	0	1
Dmitry_Stratan	25	Russia	2000	10/1/00	Waterpolo	0	1	0	1
Julie_Swail-Ertel	27	United_States	2000	10/1/00	Waterpolo	0	1	0	1
Zoltán_Szécsi	22	Hungary	2000	10/1/00	Waterpolo	1	0	0	1
Bulcsú_Székely	24	Hungary	2000	10/1/00	Waterpolo	1	0	0	1
Yelena_Tokun	26	Russia	2000	10/1/00	Waterpolo	0	0	1	1
Irina_Tolkunova	29	Russia	2000	10/1/00	Waterpolo	0	0	1	1
Petar_Trbojevic	27	Serbia_and_Montenegro	2000	10/1/00	Waterpolo	0	0	1	1
Veljko_Uskokovic	29	Serbia_and_Montenegro	2000	10/1/00	Waterpolo	0	0	1	1
Zsolt_Varga	28	Hungary	2000	10/1/00	Waterpolo	1	0	0	1
Attila_Vári	24	Hungary	2000	10/1/00	Waterpolo	1	0	0	1
Yekaterina_Vasilyeva	24	Russia	2000	10/1/00	Waterpolo	0	0	1	1
Jugoslav_Vasovic	26	Serbia_and_Montenegro	2000	10/1/00	Waterpolo	0	0	1	1
Brenda_Villa	20	United_States	2000	10/1/00	Waterpolo	0	1	0	1
Vlada_Vujasinovic	27	Serbia_and_Montenegro	2000	10/1/00	Waterpolo	0	0	1	1
Nenad_Vukanic	26	Serbia_and_Montenegro	2000	10/1/00	Waterpolo	0	0	1	1
Debbie_Watson	34	Australia	2000	10/1/00	Waterpolo	1	0	0	1
Liz_Weekes	28	Australia	2000	10/1/00	Waterpolo	1	0	0	1
Danielle_Woodhouse	31	Australia	2000	10/1/00	Waterpolo	1	0	0	1
Taryn_Woods	25	Australia	2000	10/1/00	Waterpolo	1	0	0	1
Yury_Yatsev	21	Russia	2000	10/1/00	Waterpolo	0	1	0	1
Aleksandr_Yeryshov	27	Russia	2000	10/1/00	Waterpolo	0	1	0	1
Marat_Zakirov	26	Russia	2000	10/1/00	Waterpolo	0	1	0	1
Predrag_Zimonjic	29	Serbia_and_Montenegro	2000	10/1/00	Waterpolo	0	0	1	1
Irek_Zinnurov	31	Russia	2000	10/1/00	Waterpolo	0	1	0	1
		Brazil	2012	8/12/12	Volleyball	0	1	0	1
		Brazil	2012	8/12/12	Volleyball	0	1	0	1
		Brazil	2012	8/12/12	Volleyball	0	1	0	1
Foluke_Akinradewo	24	United_States	2012	8/12/12	Volleyball	0	1	0	1
Thiago_Alves	26	Brazil	2012	8/12/12	Volleyball	0	1	0	1
Nikolay_Apalikov	29	Russia	2012	8/12/12	Volleyball	1	0	0	1
Erika_Araki	27	Japan	2012	8/12/12	Volleyball	0	0	1	1
Andrea_Bari	32	Italy	2012	8/12/12	Volleyball	0	0	1	1
Yury_Berezhko	28	Russia	2012	8/12/12	Volleyball	1	0	0	1
Lindsey_Berg	32	United_States	2012	8/12/12	Volleyball	0	1	0	1
Emanuele_Birarelli	31	Italy	2012	8/12/12	Volleyball	0	0	1	1
Dante_Boninfante	35	Italy	2012	8/12/12	Volleyball	0	0	1	1
Aleksandr_Butko	26	Russia	2012	8/12/12	Volleyball	1	0	0	1
Tandara_Caixeta	23	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Adenízia_da_Silva	25	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Dante	31	Brazil	2012	8/12/12	Volleyball	0	1	0	1
Nicole_Davis	30	United_States	2012	8/12/12	Volleyball	0	1	0	1
Wallace_de_Souza	25	Brazil	2012	8/12/12	Volleyball	0	1	0	1
Yukiko_Ebata	22	Japan	2012	8/12/12	Volleyball	0	0	1	1
Fabi	32	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Fabiana	27	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Alessandro_Fei	33	Italy	2012	8/12/12	Volleyball	0	0	1	1
Fernandinha	32	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Giba	35	Brazil	2012	8/12/12	Volleyball	0	1	0	1
Andrea_Giovi	28	Italy	2012	8/12/12	Volleyball	0	0	1	1
Sergey_Grankin	27	Russia	2012	8/12/12	Volleyball	1	0	0	1
Tayyiba_Haneef-Park	33	United_States	2012	8/12/12	Volleyball	0	1	0	1
Christa_Harmotto	25	United_States	2012	8/12/12	Volleyball	0	1	0	1
Megan_Hodge	23	United_States	2012	8/12/12	Volleyball	0	1	0	1
Destinee_Hooker	24	United_States	2012	8/12/12	Volleyball	0	1	0	1
Dmitry_Ilyinykh	25	Russia	2012	8/12/12	Volleyball	1	0	0	1
Kaori_Inoue	29	Japan	2012	8/12/12	Volleyball	0	0	1	1
Pereira_de_Carvalho_Endres_Jaque	28	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Maiko_Kano	24	Japan	2012	8/12/12	Volleyball	0	0	1	1
Taras_Khtey	30	Russia	2012	8/12/12	Volleyball	1	0	0	1
Saori_Kimura	25	Japan	2012	8/12/12	Volleyball	0	0	1	1
Jordan_Larson	25	United_States	2012	8/12/12	Volleyball	0	1	0	1
Michal_Lasko	31	Italy	2012	8/12/12	Volleyball	0	0	1	1
Dani_Lins	27	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Luigi_Mastrangelo	36	Italy	2012	8/12/12	Volleyball	0	0	1	1
Maksim_Mikhaylov	24	Russia	2012	8/12/12	Volleyball	1	0	0	1
Tamari_Miyashiro	25	United_States	2012	8/12/12	Volleyball	0	1	0	1
Murilo	31	Brazil	2012	8/12/12	Volleyball	0	1	0	1
Dmitry_Musersky	23	Russia	2012	8/12/12	Volleyball	1	0	0	1
Hitomi_Nakamichi	26	Japan	2012	8/12/12	Volleyball	0	0	1	1
Leandro_Neves	29	Brazil	2012	8/12/12	Volleyball	0	1	0	1
Aleksey_Obmochayev	23	Russia	2012	8/12/12	Volleyball	1	0	0	1
Ai_Otomo-Yamamoto	30	Japan	2012	8/12/12	Volleyball	0	0	1	1
Samuele_Papi	39	Italy	2012	8/12/12	Volleyball	0	0	1	1
Simone_Parodi	26	Italy	2012	8/12/12	Volleyball	0	0	1	1
Paula	30	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Natália_Pereira	23	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Rodrigão	33	Brazil	2012	8/12/12	Volleyball	0	1	0	1
Fernanda_Rodrigues	26	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Lucas_Saatkamp	26	Brazil	2012	8/12/12	Volleyball	0	1	0	1
Saori_Sakoda	24	Japan	2012	8/12/12	Volleyball	0	0	1	1
Yuko_Sano	33	Japan	2012	8/12/12	Volleyball	0	0	1	1
Cristian_Savani	30	Italy	2012	8/12/12	Volleyball	0	0	1	1
Danielle_Scott-Arruda	39	United_States	2012	8/12/12	Volleyball	0	1	0	1
Sheilla	29	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Risa_Shinnabe	22	Japan	2012	8/12/12	Volleyball	0	0	1	1
Sidão	30	Brazil	2012	8/12/12	Volleyball	0	1	0	1
Aleksandr_Sokolov	30	Russia	2012	8/12/12	Volleyball	1	0	0	1
Yoshie_Takeshita	34	Japan	2012	8/12/12	Volleyball	0	0	1	1
Sergey_Tetyukhin	36	Russia	2012	8/12/12	Volleyball	1	0	0	1
Thaísa	25	Brazil	2012	8/12/12	Volleyball	1	0	0	1
Courtney_Thompson	27	United_States	2012	8/12/12	Volleyball	0	1	0	1
Logan_Tom	31	United_States	2012	8/12/12	Volleyball	0	1	0	1
Dragan_Travica	25	Italy	2012	8/12/12	Volleyball	0	0	1	1
Aleksandr_Volkov	27	Russia	2012	8/12/12	Volleyball	1	0	0	1
Mai_Yamaguchi	29	Japan	2012	8/12/12	Volleyball	0	0	1	1
Ivan_Zaytsev	23	Italy	2012	8/12/12	Volleyball	0	0	1	1
Robyn_Ah_Mow-Santos	32	United_States	2008	8/24/08	Volleyball	0	1	0	1
Anderson	34	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Lloy_Ball	36	United_States	2008	8/24/08	Volleyball	1	0	0	1
Yury_Berezhko	24	Russia	2008	8/24/08	Volleyball	0	0	1	1
Lindsey_Berg	28	United_States	2008	8/24/08	Volleyball	0	1	0	1
Heather_Bown	29	United_States	2008	8/24/08	Volleyball	0	1	0	1
Bruninho	22	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Carol	31	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Dante	27	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Nicole_Davis	26	United_States	2008	8/24/08	Volleyball	0	1	0	1
Escadinha	32	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Fabi	28	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Fabiana	23	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Feng_Kun	29	China	2008	8/24/08	Volleyball	0	0	1	1
Fofão	38	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Gabe_Gardner	32	United_States	2008	8/24/08	Volleyball	1	0	0	1
Giba	31	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Kim_Glass	23	United_States	2008	8/24/08	Volleyball	0	1	0	1
Sergey_Grankin	23	Russia	2008	8/24/08	Volleyball	0	0	1	1
Gustavo	32	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Tayyiba_Haneef-Park	29	United_States	2008	8/24/08	Volleyball	0	1	0	1
Kevin_Hansen	26	United_States	2008	8/24/08	Volleyball	1	0	0	1
André_Heller	32	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Tom_Hoff	35	United_States	2008	8/24/08	Volleyball	1	0	0	1
Pereira_de_Carvalho_Endres_Jaque	24	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Jennifer_Joines	25	United_States	2008	8/24/08	Volleyball	0	1	0	1
Vadim_Khamuttskikh	38	Russia	2008	8/24/08	Volleyball	0	0	1	1
Aleksandr_Korneyev	27	Russia	2008	8/24/08	Volleyball	0	0	1	1
Aleksandr_Kosaryev	30	Russia	2008	8/24/08	Volleyball	0	0	1	1
Aleksey_Kuleshov	29	Russia	2008	8/24/08	Volleyball	0	0	1	1
Rich_Lambourne	33	United_States	2008	8/24/08	Volleyball	1	0	0	1
David_Lee	26	United_States	2008	8/24/08	Volleyball	1	0	0	1
Li_Juan	27	China	2008	8/24/08	Volleyball	0	0	1	1
Liu_Yanan	27	China	2008	8/24/08	Volleyball	0	0	1	1
Ma_Yunwen	21	China	2008	8/24/08	Volleyball	0	0	1	1
Marcelinho	33	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Mari	24	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Maksim_Mikhaylov	20	Russia	2008	8/24/08	Volleyball	0	0	1	1
Ryan_Millar	30	United_States	2008	8/24/08	Volleyball	1	0	0	1
Murilo	27	Brazil	2008	8/24/08	Volleyball	0	1	0	1
André_Nascimento	29	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Ogonna_Nnamani	25	United_States	2008	8/24/08	Volleyball	0	1	0	1
Aleksey_Ostapenko	22	Russia	2008	8/24/08	Volleyball	0	0	1	1
Paula	26	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Semyon_Poltavsky	27	Russia	2008	8/24/08	Volleyball	0	0	1	1
Reid_Priddy	30	United_States	2008	8/24/08	Volleyball	1	0	0	1
Rodrigão	29	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Sean_Rooney	25	United_States	2008	8/24/08	Volleyball	1	0	0	1
Riley_Salmon	32	United_States	2008	8/24/08	Volleyball	1	0	0	1
Samuel	24	Brazil	2008	8/24/08	Volleyball	0	1	0	1
Sassá	25	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Danielle_Scott-Arruda	35	United_States	2008	8/24/08	Volleyball	0	1	0	1
Sheilla	25	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Clay_Stanley	30	United_States	2008	8/24/08	Volleyball	1	0	0	1
Stacy_Sykora	31	United_States	2008	8/24/08	Volleyball	0	1	0	1
Sergey_Tetyukhin	32	Russia	2008	8/24/08	Volleyball	0	0	1	1
Thaísa	21	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Logan_Tom	27	United_States	2008	8/24/08	Volleyball	0	1	0	1
Scott_Touzinsky	26	United_States	2008	8/24/08	Volleyball	1	0	0	1
Valeskinha	32	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Aleksey_Verbov	26	Russia	2008	8/24/08	Volleyball	0	0	1	1
Aleksandr_Volkov	23	Russia	2008	8/24/08	Volleyball	0	0	1	1
Walewska	29	Brazil	2008	8/24/08	Volleyball	1	0	0	1
Wang_Yimei	20	China	2008	8/24/08	Volleyball	0	0	1	1
Wei_Qiuyue	19	China	2008	8/24/08	Volleyball	0	0	1	1
Kim_Willoughby	27	United_States	2008	8/24/08	Volleyball	0	1	0	1
Xu_Yunli	21	China	2008	8/24/08	Volleyball	0	0	1	1
Xue_Ming	21	China	2008	8/24/08	Volleyball	0	0	1	1
Yang_Hao	28	China	2008	8/24/08	Volleyball	0	0	1	1
Zhang_Na	28	China	2008	8/24/08	Volleyball	0	0	1	1
Zhao_Ruirui	26	China	2008	8/24/08	Volleyball	0	0	1	1
Zhou_Suhong	29	China	2008	8/24/08	Volleyball	0	0	1	1
Pavel_Abramov	25	Russia	2004	8/29/04	Volleyball	0	0	1	1
Anderson	30	Brazil	2004	8/29/04	Volleyball	1	0	0	1
Yevgeniya_Artamonova-Estes	29	Russia	2004	8/29/04	Volleyball	0	1	0	1
Sergey_Baranov	23	Russia	2004	8/29/04	Volleyball	0	0	1	1
Zoila_Barros	28	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Yelena_Batukhtina-Tyurina	33	Russia	2004	8/29/04	Volleyball	0	1	0	1
Rosir_Calderon	19	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Nancy_Carrillo	18	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Matej_Cernic	25	Italy	2004	8/29/04	Volleyball	0	1	0	1
Chen_Jing	28	China	2004	8/29/04	Volleyball	1	0	0	1
Olga_Chukanova	24	Russia	2004	8/29/04	Volleyball	0	1	0	1
Alberto_Cisolla	26	Italy	2004	8/29/04	Volleyball	0	1	0	1
Paolo_Cozzi	24	Italy	2004	8/29/04	Volleyball	0	1	0	1
Dante	23	Brazil	2004	8/29/04	Volleyball	1	0	0	1
Stanislav_Dineykin	30	Russia	2004	8/29/04	Volleyball	0	0	1	1
Escadinha	28	Brazil	2004	8/29/04	Volleyball	1	0	0	1
Alessandro_Fei	25	Italy	2004	8/29/04	Volleyball	0	1	0	1
Feng_Kun	25	China	2004	8/29/04	Volleyball	1	0	0	1
Ana_Ivis_Fernández	31	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Yekaterina_Gamova	23	Russia	2004	8/29/04	Volleyball	0	1	0	1
Andrea_Giani	34	Italy	2004	8/29/04	Volleyball	0	1	0	1
Giba	27	Brazil	2004	8/29/04	Volleyball	1	0	0	1
Giovane	33	Brazil	2004	8/29/04	Volleyball	1	0	0	1
Gustavo	28	Brazil	2004	8/29/04	Volleyball	1	0	0	1
André_Heller	28	Brazil	2004	8/29/04	Volleyball	1	0	0	1
Aleksey_Kazakov	28	Russia	2004	8/29/04	Volleyball	0	0	1	1
Vadim_Khamuttskikh	34	Russia	2004	8/29/04	Volleyball	0	0	1	1
Taras_Khtey	22	Russia	2004	8/29/04	Volleyball	0	0	1	1
Aleksandr_Kosaryev	26	Russia	2004	8/29/04	Volleyball	0	0	1	1
Aleksey_Kuleshov	25	Russia	2004	8/29/04	Volleyball	0	0	1	1
Li_Shan	24	China	2004	8/29/04	Volleyball	1	0	0	1
Liu_Yanan	23	China	2004	8/29/04	Volleyball	1	0	0	1
Mayvelis_Martínez	27	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Luigi_Mastrangelo	28	Italy	2004	8/29/04	Volleyball	0	1	0	1
Maurício	36	Brazil	2004	8/29/04	Volleyball	1	0	0	1
Liana_Mesa	26	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Anniara_Muñoz	24	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Nalbert	30	Brazil	2004	8/29/04	Volleyball	1	0	0	1
André_Nascimento	25	Brazil	2004	8/29/04	Volleyball	1	0	0	1
Olga_Nikolayeva	32	Russia	2004	8/29/04	Volleyball	0	1	0	1
Yaima_Ortíz	22	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Samuele_Papi	31	Italy	2004	8/29/04	Volleyball	0	1	0	1
Damiano_Pippi	32	Italy	2004	8/29/04	Volleyball	0	1	0	1
Yelena_Plotnikova	26	Russia	2004	8/29/04	Volleyball	0	1	0	1
Daimí_Ramírez	20	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Ricardinho	28	Brazil	2004	8/29/04	Volleyball	1	0	0	1
Rodrigão	25	Brazil	2004	8/29/04	Volleyball	1	0	0	1
Yumilka_Ruíz	26	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Marta_Sánchez	31	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Andrea_Sartoretti	33	Italy	2004	8/29/04	Volleyball	0	1	0	1
Marina_Sheshenina	19	Russia	2004	8/29/04	Volleyball	0	1	0	1
Ventzislav_Simeonov	27	Italy	2004	8/29/04	Volleyball	0	1	0	1
Lyubov_Sokolova-Shashkova	26	Russia	2004	8/29/04	Volleyball	0	1	0	1
Song_Nina	24	China	2004	8/29/04	Volleyball	1	0	0	1
Irina_Tebenikhina	25	Russia	2004	8/29/04	Volleyball	0	1	0	1
Dulce_Téllez	20	Cuba	2004	8/29/04	Volleyball	0	0	1	1
Sergey_Tetyukhin	28	Russia	2004	8/29/04	Volleyball	0	0	1	1
Yelizaveta_Tishchenko	29	Russia	2004	8/29/04	Volleyball	0	1	0	1
Paolo_Tofoli	38	Italy	2004	8/29/04	Volleyball	0	1	0	1
Konstantin_Ushakov	34	Russia	2004	8/29/04	Volleyball	0	0	1	1
Aleksey_Verbov	22	Russia	2004	8/29/04	Volleyball	0	0	1	1
Valerio_Vermiglio	28	Italy	2004	8/29/04	Volleyball	0	1	0	1
Wang_Lina	26	China	2004	8/29/04	Volleyball	1	0	0	1
Yang_Hao	24	China	2004	8/29/04	Volleyball	1	0	0	1
Andrey_Yegorchev	26	Russia	2004	8/29/04	Volleyball	0	0	1	1
Zhang_Na	24	China	2004	8/29/04	Volleyball	1	0	0	1
Zhang_Ping	22	China	2004	8/29/04	Volleyball	1	0	0	1
Zhang_Yuehong	28	China	2004	8/29/04	Volleyball	1	0	0	1
Zhao_Ruirui	22	China	2004	8/29/04	Volleyball	1	0	0	1
Zhou_Suhong	25	China	2004	8/29/04	Volleyball	1	0	0	1
Tai_Aguero	23	Cuba	2000	10/1/00	Volleyball	1	0	0	1
Yevgeniya_Artamonova-Estes	25	Russia	2000	10/1/00	Volleyball	0	1	0	1
Vladimir_Batez	31	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Yelena_Batukhtina-Tyurina	29	Russia	2000	10/1/00	Volleyball	0	1	0	1
Anastasiya_Belikova	21	Russia	2000	10/1/00	Volleyball	0	1	0	1
Regla_Bell	30	Cuba	2000	10/1/00	Volleyball	1	0	0	1
Slobodan_Bo_kan	25	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Marco_Bracci	34	Italy	2000	10/1/00	Volleyball	0	0	1	1
Mirko_Corsano	26	Italy	2000	10/1/00	Volleyball	0	0	1	1
Marlenis_Costa	27	Cuba	2000	10/1/00	Volleyball	1	0	0	1
Elisângela	21	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Alessandro_Fei	21	Italy	2000	10/1/00	Volleyball	0	0	1	1
Ana_Ivis_Fernández	27	Cuba	2000	10/1/00	Volleyball	1	0	0	1
Fofão	30	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Mirka_Francis	25	Cuba	2000	10/1/00	Volleyball	1	0	0	1
Yekaterina_Gamova	19	Russia	2000	10/1/00	Volleyball	0	1	0	1
Andrea_Gardini	34	Italy	2000	10/1/00	Volleyball	0	0	1	1
Aleksandr_Gerasimov	25	Russia	2000	10/1/00	Volleyball	0	1	0	1
Andrija_Geric	23	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Andrea_Giani	30	Italy	2000	10/1/00	Volleyball	0	0	1	1
Lena_Godina	22	Russia	2000	10/1/00	Volleyball	0	1	0	1
Valery_Goryushev	26	Russia	2000	10/1/00	Volleyball	0	1	0	1
Tatyana_Gracheva	27	Russia	2000	10/1/00	Volleyball	0	1	0	1
Pasquale_Gravina	30	Italy	2000	10/1/00	Volleyball	0	0	1	1
Nikola_Grbic	27	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Vladimir_Grbic	29	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Janina	27	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Karin	28	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Kátia	27	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Aleksey_Kazakov	24	Russia	2000	10/1/00	Volleyball	0	1	0	1
Kely	25	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Vadim_Khamuttskikh	30	Russia	2000	10/1/00	Volleyball	0	1	0	1
Kiki	20	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Slobodan_Kovac	33	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Aleksey_Kuleshov	21	Russia	2000	10/1/00	Volleyball	0	1	0	1
Leila	28	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Mireya_Luis	33	Cuba	2000	10/1/00	Volleyball	1	0	0	1
Luigi_Mastrangelo	25	Italy	2000	10/1/00	Volleyball	0	0	1	1
Marco_Meoni	27	Italy	2000	10/1/00	Volleyball	0	0	1	1
_ula_Me_ter	28	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Vasa_Mijic	27	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Ivan_Miljkovic	21	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Yevgeny_Mitkov	28	Russia	2000	10/1/00	Volleyball	0	1	0	1
Nataliya_Morozova	27	Russia	2000	10/1/00	Volleyball	0	1	0	1
Ruslan_Olikhver	31	Russia	2000	10/1/00	Volleyball	0	1	0	1
Samuele_Papi	27	Italy	2000	10/1/00	Volleyball	0	0	1	1
Olga_Potashova	24	Russia	2000	10/1/00	Volleyball	0	1	0	1
Raquel	22	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Ricarda	30	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Simone_Rosalba	24	Italy	2000	10/1/00	Volleyball	0	0	1	1
Yumilka_Ruíz	22	Cuba	2000	10/1/00	Volleyball	1	0	0	1
Inessa_Sargsyan	28	Russia	2000	10/1/00	Volleyball	0	1	0	1
Andrea_Sartoretti	29	Italy	2000	10/1/00	Volleyball	0	0	1	1
Ilya_Savelyev	29	Russia	2000	10/1/00	Volleyball	0	1	0	1
Igor_Shulepov	27	Russia	2000	10/1/00	Volleyball	0	1	0	1
Lyubov_Sokolova-Shashkova	22	Russia	2000	10/1/00	Volleyball	0	1	0	1
Sergey_Tetyukhin	24	Russia	2000	10/1/00	Volleyball	0	1	0	1
Yelizaveta_Tishchenko	25	Russia	2000	10/1/00	Volleyball	0	1	0	1
Paolo_Tofoli	34	Italy	2000	10/1/00	Volleyball	0	0	1	1
Regla_Torres	25	Cuba	2000	10/1/00	Volleyball	1	0	0	1
Konstantin_Ushakov	30	Russia	2000	10/1/00	Volleyball	0	1	0	1
Yelena_Vasilevskaya	22	Russia	2000	10/1/00	Volleyball	0	1	0	1
Virna	29	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Goran_Vujevic	27	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Igor_Vu_urovic	25	Serbia_and_Montenegro	2000	10/1/00	Volleyball	1	0	0	1
Walewska	21	Brazil	2000	10/1/00	Volleyball	0	0	1	1
Roman_Yakovlev	24	Russia	2000	10/1/00	Volleyball	0	1	0	1
Timo_Boll	31	Germany	2012	8/12/12	Table_Tennis	0	0	1	1
Ai_Fukuhara	23	Japan	2012	8/12/12	Table_Tennis	0	1	0	1
Guo_Yue	24	China	2012	8/12/12	Table_Tennis	1	0	0	1
Sayaka_Hirano	27	Japan	2012	8/12/12	Table_Tennis	0	1	0	1
Kasumi_Ishikawa	19	Japan	2012	8/12/12	Table_Tennis	0	1	0	1
Ju_Se-Hyeok	32	South_Korea	2012	8/12/12	Table_Tennis	0	1	0	1
Li_Jia_Wei	30	Singapore	2012	8/12/12	Table_Tennis	0	0	1	1
Ma_Long	23	China	2012	8/12/12	Table_Tennis	1	0	0	1
O_Sang-Eun	35	South_Korea	2012	8/12/12	Table_Tennis	0	1	0	1
Bastian_Steger	31	Germany	2012	8/12/12	Table_Tennis	0	0	1	1
Wang_Jue_Gu	32	Singapore	2012	8/12/12	Table_Tennis	0	0	1	1
Yu_Seung-Min	29	South_Korea	2012	8/12/12	Table_Tennis	0	1	0	1
Timo_Boll	27	Germany	2008	8/24/08	Table_Tennis	0	1	0	1
Dang_Ye-Seo	27	South_Korea	2008	8/24/08	Table_Tennis	0	0	1	1
Feng_Tian_Wei	21	Singapore	2008	8/24/08	Table_Tennis	0	1	0	1
Kim_Gyeong-A	31	South_Korea	2008	8/24/08	Table_Tennis	0	0	1	1
Li_Jia_Wei	27	Singapore	2008	8/24/08	Table_Tennis	0	1	0	1
O_Sang-Eun	31	South_Korea	2008	8/24/08	Table_Tennis	0	0	1	1
Dmitrij_Ovtcharov	19	Germany	2008	8/24/08	Table_Tennis	0	1	0	1
Park_Mi-Yeong	26	South_Korea	2008	8/24/08	Table_Tennis	0	0	1	1
Christian_Süß	23	Germany	2008	8/24/08	Table_Tennis	0	1	0	1
Wang_Jue_Gu	28	Singapore	2008	8/24/08	Table_Tennis	0	1	0	1
Yoon_Jae-Young	25	South_Korea	2008	8/24/08	Table_Tennis	0	0	1	1
Yu_Seung-Min	26	South_Korea	2008	8/24/08	Table_Tennis	0	0	1	1
Chen_Qi	20	China	2004	8/29/04	Table_Tennis	1	0	0	1
Guo_Yue	16	China	2004	8/29/04	Table_Tennis	0	0	1	1
Kim_Gyeong-A	27	South_Korea	2004	8/29/04	Table_Tennis	0	0	1	1
Kim_Hyang-Mi	24	North_Korea	2004	8/29/04	Table_Tennis	0	1	0	1
Ko_Lai_Chak	28	Hong_Kong	2004	8/29/04	Table_Tennis	0	1	0	1
Lee_Eun-Sil	27	South_Korea	2004	8/29/04	Table_Tennis	0	1	0	1
Li_Ching	29	Hong_Kong	2004	8/29/04	Table_Tennis	0	1	0	1
Ma_Lin	24	China	2004	8/29/04	Table_Tennis	1	0	0	1
Michael_Maze	22	Denmark	2004	8/29/04	Table_Tennis	0	0	1	1
Niu_Jianfeng	23	China	2004	8/29/04	Table_Tennis	0	0	1	1
